step,best_objective,avg_acceptance_rate,std,temperature,runtime
0,-50380.7545,0.75,1007.3376,2014.6752,0.0152
1,-48631.4609,0.8175,1175.2353,912.001,0.0382
2,-47488.2692,0.7975,602.4881,592.0899,0.0618
3,-46076.6675,0.8025,667.324,525.6607,0.0842
4,-45272.3951,0.79,617.936,474.6377,0.1065
5,-44609.5824,0.78,288.2183,256.537,0.1322
6,-42360.6192,0.7225,409.2214,244.3233,0.1577
7,-40738.09,0.6825,872.8849,242.8707,0.1844
8,-40181.5181,0.6225,628.8187,238.5132,0.211
9,-37734.6025,0.57,274.8577,191.6699,0.2362
10,-36222.1463,0.53,903.5352,190.9184,0.2904
11,-35747.9155,0.5,493.4354,186.2426,0.342
12,-34507.7254,0.4675,450.7189,180.5801,0.3943
13,-33456.9245,0.4625,408.0796,173.7805,0.43
14,-32571.5755,0.445,466.0409,169.7994,0.4413
15,-31909.3482,0.4425,408.6132,164.4479,0.4559
16,-31208.906,0.4475,388.6625,158.9858,0.4806
17,-31112.7691,0.4375,445.6045,155.7779,0.5041
18,-30511.1833,0.4325,372.0984,150.7602,0.5341
19,-30015.2302,0.4175,263.5089,138.9583,0.5599
20,-29146.9127,0.3825,255.6584,129.545,0.5894
21,-28705.2515,0.335,286.3345,124.407,0.6174
22,-28069.2989,0.32,202.6831,113.2143,0.6483
23,-27370.1217,0.295,243.4091,108.6299,0.672
24,-26675.5012,0.2775,249.6934,105.1367,0.7
25,-26544.7714,0.26,245.5698,102.01,0.7243
26,-26295.0251,0.2475,93.7165,68.685,0.7523
27,-25971.9394,0.2275,121.2801,64.4137,0.7836
28,-25341.1504,0.19,138.4356,62.246,0.8089
29,-24989.381,0.1825,235.5786,61.8984,0.8369
30,-24891.2586,0.1675,182.4835,61.193,0.8654
31,-24079.2558,0.1625,79.6652,54.3774,0.8982
32,-23729.6266,0.1475,294.1301,54.2848,0.9272
33,-23333.5033,0.145,97.1166,52.0147,0.9572
34,-22936.3233,0.14,150.881,51.4948,0.9861
35,-22458.6276,0.135,147.2097,50.9724,1.0108
36,-21563.5765,0.13,172.2239,50.6672,1.0403
37,-21274.1719,0.1375,264.7715,50.5874,1.0671
38,-21226.3783,0.1275,103.7273,49.2401,1.0958
39,-20819.8714,0.1225,49.8899,40.5965,1.1294
40,-20682.3944,0.1325,101.4476,40.0471,1.1588
41,-20343.0091,0.1325,62.038,37.7259,1.1878
42,-19929.822,0.1275,117.5839,37.4431,1.2133
43,-19381.3392,0.135,145.6497,37.3027,1.2455
44,-19108.7334,0.1225,193.1409,37.2404,1.2694
45,-19070.526,0.1,115.6722,36.9763,1.2993
46,-19065.8047,0.085,28.9503,26.9113,1.3229
47,-18991.3503,0.0775,23.2091,21.6675,1.3512
48,-18797.2011,0.06,34.7168,20.9407,1.3753
49,-18536.6207,0.06,33.122,20.3609,1.3986
50,-18460.8282,0.055,81.6204,20.3253,1.4324
51,-18362.781,0.055,34.0705,19.8868,1.462
52,-18108.5014,0.0575,40.6126,19.6472,1.4943
53,-17999.9999,0.065,110.9298,19.6353,1.5235
54,-17901.5624,0.065,40.4901,19.3672,1.5547
55,-17738.1911,0.0725,42.7272,19.1506,1.5838
56,-17602.3619,0.075,105.9564,19.1355,1.6129
57,-17138.6513,0.0775,44.4159,18.9258,1.6435
58,-16915.3615,0.0775,184.7974,18.9229,1.671
59,-16663.3964,0.0825,94.6017,18.9013,1.6971
60,-16300.4362,0.0775,106.5919,18.8854,1.7256
61,-16094.7316,0.08,109.6609,18.8716,1.7488
62,-16059.2402,0.0675,73.8865,18.8255,1.7759
63,-15903.884,0.06,9.401,9.3675,1.8048
64,-15823.6852,0.045,44.003,9.3573,1.8329
65,-15594.7783,0.0525,39.6718,9.3468,1.8567
66,-15515.9454,0.045,79.9311,9.3453,1.884
67,-15448.7682,0.0475,36.4853,9.3318,1.9135
68,-15448.7682,0.045,40.7447,9.3217,1.9403
69,-15440.3689,0.0425,2.7647,2.1714,1.9718
70,-15411.5171,0.0275,0.0,2.1714,1.9951
71,-15352.5467,0.0325,0.0,2.1714,2.0247
72,-15344.7218,0.025,20.7016,2.1713,2.0504
73,-15338.6127,0.025,0.0,2.1713,2.0758
74,-15161.0508,0.035,2.4718,2.1018,2.108
75,-15119.8534,0.0475,63.4264,2.1018,2.1314
76,-14933.0666,0.04,13.4308,2.1011,2.1592
77,-14894.6464,0.0425,39.0003,2.1011,2.1827
78,-14831.8244,0.04,9.7623,2.0994,2.2118
79,-14765.0442,0.035,0.0,2.0994,2.2361
80,-14730.9252,0.0225,27.0017,2.0993,2.2616
81,-14674.8578,0.0275,0.0,2.0993,2.2927
82,-14535.3301,0.035,7.1611,2.0965,2.3189
83,-14440.6665,0.04,50.2454,2.0965,2.3481
84,-14294.3857,0.0425,31.743,2.0964,2.3744
85,-14228.2915,0.045,46.5169,2.0964,2.4084
86,-14158.1236,0.04,21.9597,2.0963,2.4363
87,-14107.3738,0.03,33.3687,2.0962,2.4685
88,-14042.8278,0.03,0.0,2.0962,2.492
89,-13929.3807,0.0275,20.3646,2.0961,2.5205
90,-13828.3325,0.0275,50.1871,2.0961,2.544
91,-13651.0774,0.025,19.3998,2.0959,2.5713
92,-13575.4816,0.03,0.0,2.0959,2.5947
93,-13408.4616,0.0275,32.7214,2.0959,2.619
94,-13279.239,0.0325,82.2328,2.0959,2.6478
95,-13229.7221,0.035,45.0381,2.0959,2.6764
96,-13160.503,0.035,14.7804,2.0955,2.7038
97,-13017.9495,0.035,0.0,2.0955,2.7331
98,-12995.0529,0.0325,45.8442,2.0955,2.7629
99,-12902.5065,0.0275,0.0,2.0955,2.7871
100,-12898.8626,0.0225,21.8645,2.0954,2.8132
101,-12885.2521,0.0225,0.0,2.0954,2.8372
102,-12848.4779,0.0175,0.0,2.0954,2.8611
103,-12608.9748,0.025,0.0,2.0954,2.8879
104,-12529.6446,0.025,81.6834,2.0954,2.9121
105,-12518.7589,0.025,20.8617,2.0953,2.9429
106,-12508.9902,0.025,0.0,2.0953,2.9667
107,-12508.9902,0.025,0.0,2.0953,2.993
108,-12337.6376,0.0175,0.0,2.0953,3.0182
109,-12290.2342,0.0175,0.0,2.0953,3.0439
110,-12290.2342,0.015,18.9534,2.0952,3.0713
111,-12290.2342,0.0125,18.9534,2.0952,3.1002
112,-12106.7468,0.02,18.9534,2.0952,3.1273
113,-12097.7225,0.0225,52.1363,2.0952,3.1509
114,-12062.3027,0.0225,4.7065,2.0871,3.176
115,-12062.2329,0.025,10.4955,2.0863,3.2032
116,-11922.1558,0.0375,0.0,2.0863,3.2266
117,-11922.1558,0.0275,36.5846,2.0863,3.2576
118,-11856.9521,0.0275,36.5846,2.0863,3.2867
119,-11809.2882,0.0275,27.7287,2.0863,3.3176
120,-11809.2882,0.025,13.7658,2.0859,3.3411
121,-11809.2882,0.0125,13.7658,2.0859,3.3671
122,-11773.9541,0.015,13.7658,2.0859,3.3961
123,-11721.2362,0.02,0.0,2.0859,3.4244
124,-11700.0188,0.0175,15.5663,2.0857,3.4537
125,-11700.0188,0.0175,8.9319,2.0848,3.4824
126,-11667.2539,0.0225,8.9319,2.0848,3.5069
127,-11667.2539,0.02,11.9183,2.0843,3.5311
128,-11648.0679,0.0125,11.9183,2.0843,3.5572
129,-11648.0679,0.0075,0.0,2.0843,3.5829
130,-11529.5549,0.0125,0.0,2.0843,3.6128
131,-11528.4373,0.01,25.8779,2.0843,3.6398
132,-11522.6557,0.0125,0.0,2.0843,3.6693
133,-11381.3881,0.015,0.0,2.0843,3.6931
134,-11150.8341,0.02,70.8282,2.0843,3.7184
135,-11150.8341,0.015,85.2184,2.0843,3.752
136,-11150.8341,0.0125,85.2184,2.0843,3.7804
137,-11109.1954,0.015,85.2184,2.0843,3.8094
138,-11109.1954,0.01,11.1833,2.0839,3.8396
139,-11109.1954,0.005,11.1833,2.0839,3.8739
140,-11103.6284,0.0075,11.1833,2.0839,3.9025
141,-11081.2346,0.01,0.0,2.0839,3.9456
142,-10996.7076,0.0075,0.0,2.0839,3.9789
143,-10996.7076,0.0075,0.0,2.0839,4.003
144,-10996.7076,0.0075,0.0,2.0839,4.0333
145,-10996.7076,0.005,0.0,2.0839,4.0473
146,-10983.7198,0.005,0.0,2.0839,4.0614
147,-10896.6256,0.01,0.0,2.0839,4.0799
148,-10850.5113,0.015,16.7302,2.0838,4.1084
149,-10803.5293,0.0175,10.0253,2.0832,4.135
150,-10788.8499,0.02,0.0,2.0832,4.1616
151,-10788.8499,0.0175,0.0,2.0832,4.1892
152,-10773.4364,0.0125,0.0,2.0832,4.2178
153,-10771.3568,0.01,0.0,2.0832,4.2408
154,-10771.3568,0.0075,0.0,2.0832,4.2703
155,-10771.3568,0.005,0.0,2.0832,4.2943
156,-10771.3568,0.005,0.0,2.0832,4.3181
157,-10753.4449,0.005,0.0,2.0832,4.3419
158,-10706.6948,0.005,0.0,2.0832,4.3653
159,-10538.5754,0.0125,0.0,2.0832,4.3946
160,-10538.5754,0.015,72.1495,2.0832,4.4232
161,-10531.5388,0.0175,0.0,2.0832,4.4522
162,-10531.5388,0.015,0.0,2.0832,4.4755
163,-10531.5388,0.0125,0.0,2.0832,4.5019
164,-10531.5388,0.005,0.0,2.0832,4.5247
165,-10446.1428,0.005,0.0,2.0832,4.5488
166,-10369.7387,0.01,0.0,2.0832,4.5739
167,-10316.2072,0.0125,28.0411,2.0832,4.5975
168,-10316.2072,0.0125,0.0,2.0832,4.6273
169,-10316.2072,0.0125,0.0,2.0832,4.6534
170,-10302.7058,0.0125,0.0,2.0832,4.6799
171,-10253.4117,0.0075,0.0,2.0832,4.7131
172,-10252.2941,0.0075,0.0,2.0832,4.74
173,-10252.2941,0.0075,0.0,2.0832,4.7644
174,-10197.9892,0.0125,0.0,2.0832,4.7877
175,-10093.6471,0.015,16.8399,2.0831,4.817
176,-10093.6471,0.0125,36.4979,2.0831,4.8407
177,-10066.4331,0.0125,36.4979,2.0831,4.8729
178,-10066.4331,0.0125,0.0,2.0831,4.8966
179,-10066.4331,0.0075,0.0,2.0831,4.9194
180,-10066.4331,0.0025,0.0,2.0831,4.9529
181,-10066.4331,0.005,0.0,2.0831,4.9789
182,-10066.4331,0.0025,0.0,2.0831,5.0107
183,-10066.4331,0.0025,0.0,2.0831,5.0363
184,-9992.2032,0.005,0.0,2.0831,5.0599
185,-9992.2032,0.005,0.0,2.0831,5.0879
186,-9992.2032,0.0025,0.0,2.0831,5.112
187,-9852.8797,0.0075,0.0,2.0831,5.1353
188,-9852.8797,0.0075,4.8436,2.0806,5.1637
189,-9852.8797,0.0075,4.8436,2.0806,5.1886
190,-9852.8797,0.0075,0.0,2.0806,5.2124
191,-9818.3692,0.01,0.0,2.0806,5.241
192,-9731.0816,0.01,0.0,2.0806,5.2658
193,-9718.5449,0.0125,44.8308,2.0806,5.2937
194,-9718.5449,0.01,0.0,2.0806,5.3171
195,-9718.5449,0.01,0.0,2.0806,5.3402
196,-9666.3091,0.01,0.0,2.0806,5.364
197,-9653.9713,0.0075,0.0,2.0806,5.3879
198,-9653.9713,0.005,0.0,2.0806,5.4165
199,-9610.0009,0.0075,0.0,2.0806,5.4402
200,-9608.8832,0.01,0.0,2.0806,5.4667
